Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleCondition,SalePrice
912,20,RL,NA,9286.0,IR1,CulDSac,CollgCr,1Fam,1Story,5,7,1977.0,1989,Gable,HdBoard,Plywood,NA,0.0,TA,CBlock,Gd,Av,ALQ,196.0,1072.0,1268.0,TA,1268.0,0.0,1268.0,0,1,1,3,Gd,5,0,NA,Detchd,1978.0,Unf,1,252.0,173.0,0.0,NA,10,2009,Normal,143500
913,30,RM,51.0,6120.0,Reg,Inside,BrkSide,1Fam,1Story,5,7,1925.0,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,BrkTil,TA,No,Rec,489.0,279.0,768.0,TA,1015.0,0.0,1015.0,0,1,0,3,TA,6,0,NA,Detchd,1925.0,Unf,1,450.0,0.0,0.0,MnPrv,7,2006,Abnorml,88000
914,90,Otro,82.0,6270.0,Reg,Inside,Crawfor,Duplex,2Story,5,6,1949.0,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,BLQ,284.0,717.0,1001.0,TA,1001.0,1001.0,2002.0,0,2,0,4,TA,8,0,NA,Otro,1949.0,Unf,3,871.0,0.0,0.0,NA,8,2007,Normal,145000
915,160,FV,30.0,3000.0,Reg,Inside,Somerst,TwnhsE,2Story,6,5,2009.0,2009,Gable,VinylSd,VinylSd,Stone,76.0,Gd,PConc,Gd,Av,GLQ,294.0,318.0,612.0,Ex,612.0,612.0,1224.0,0,2,1,2,Gd,4,0,NA,Detchd,2009.0,RFn,2,528.0,0.0,234.0,NA,6,2009,Partial,173733
916,160,RM,21.0,2001.0,Reg,Inside,MeadowV,Twnhs,2Story,4,5,1970.0,1970,Gable,CemntBd,CmentBd,BrkFace,80.0,TA,CBlock,TA,No,Unf,0.0,546.0,546.0,Fa,546.0,546.0,1092.0,0,1,1,3,TA,6,0,NA,Attchd,1970.0,Unf,1,286.0,0.0,0.0,NA,1,2007,Normal,75000
917,20,Otro,50.0,9000.0,Reg,Inside,IDOTRR,1Fam,1Story,3,3,1949.0,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,CBlock,TA,Av,BLQ,50.0,430.0,480.0,TA,520.0,0.0,692.6637999999999,1,1,0,1,TA,4,0,NA,Detchd,1958.0,Unf,1,308.0,0.0,0.0,NA,10,2006,Abnorml,35311
918,20,RL,NA,17140.0,Reg,Inside,Edwards,1Fam,1Story,4,6,1956.0,1956,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,ALQ,1059.0,75.0,1134.0,Ex,1229.0,0.0,1229.0,0,1,0,3,TA,6,0,NA,Attchd,1956.0,RFn,1,284.0,0.0,0.0,NA,4,2009,Normal,135000
919,60,RL,103.0,13125.0,IR1,Corner,SawyerW,1Fam,2Story,7,5,1991.0,1991,Gable,HdBoard,HdBoard,NA,0.0,Gd,PConc,Ex,Mn,BLQ,48.0,422.0,1104.0,Ex,912.0,1215.0,2127.0,1,2,1,4,Gd,8,1,TA,Attchd,1991.0,RFn,3,833.0,72.0,192.0,GdPrv,11,2007,Normal,238000
920,20,RL,87.0,11029.0,IR1,Corner,NAmes,1Fam,1Story,6,8,1958.0,2002,Hip,MetalSd,MetalSd,NA,0.0,Ex,CBlock,Gd,No,ALQ,528.0,245.0,1184.0,Ex,1414.0,0.0,1414.0,1,1,0,3,TA,6,1,TA,Attchd,1990.0,Unf,2,601.0,0.0,51.0,NA,5,2008,Normal,176500
921,60,RL,70.0,8462.0,IR1,Inside,SawyerW,1Fam,2Story,6,5,1994.0,1994,Gable,HdBoard,HdBoard,BrkFace,105.0,Gd,PConc,Gd,No,GLQ,814.0,114.0,928.0,Ex,936.0,785.0,1721.0,0,2,1,3,Gd,7,0,NA,Attchd,1994.0,RFn,2,471.0,300.0,87.0,NA,7,2007,Normal,201000
922,90,RL,67.0,8777.0,Reg,Inside,Edwards,Duplex,1.5Fin,5,7,1900.0,2003,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,ALQ,1084.0,188.0,1272.0,Gd,1272.0,928.0,2200.0,2,2,1,4,TA,9,0,NA,NA,NA,NA,0,0.0,0.0,70.0,GdPrv,9,2008,Normal,145900
923,20,RL,65.0,10237.0,Reg,Inside,Gilbert,1Fam,1Story,6,5,2005.0,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,GLQ,28.0,1288.0,1316.0,Ex,1316.0,0.0,1316.0,0,2,0,3,Gd,6,1,Gd,Attchd,2005.0,Fin,2,397.0,100.0,0.0,NA,10,2006,Partial,169990
924,120,RL,50.0,8012.0,Reg,Inside,SawyerW,TwnhsE,1Story,6,5,1993.0,1994,Gable,Plywood,Plywood,NA,0.0,Gd,PConc,Gd,No,LwQ,165.0,598.0,1604.0,Ex,1617.0,0.0,1617.0,1,2,0,2,Gd,5,1,Fa,Attchd,1993.0,RFn,2,533.0,0.0,69.0,NA,7,2008,Normal,193000
925,20,RL,79.0,10240.0,Reg,Inside,NWAmes,1Fam,1Story,6,6,1980.0,1980,Gable,Plywood,Plywood,BrkFace,157.0,TA,CBlock,Gd,No,BLQ,625.0,0.0,1686.0,TA,1686.0,0.0,1686.0,1,2,0,3,TA,7,1,TA,Attchd,1980.0,Unf,2,612.0,384.0,131.0,NA,5,2006,Normal,207500
926,20,RL,NA,15611.0,IR1,Corner,NWAmes,1Fam,1Story,5,6,1977.0,1977,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,Gd,Av,ALQ,767.0,266.0,1126.0,TA,1126.0,0.0,1126.0,0,2,0,3,Ex,6,0,NA,Attchd,1977.0,RFn,2,540.0,180.0,0.0,NA,3,2008,Abnorml,175000
927,60,RL,93.0,11999.0,Reg,Inside,NridgHt,1Fam,2Story,8,5,2003.0,2004,Hip,VinylSd,VinylSd,BrkFace,340.0,Gd,PConc,Gd,No,Unf,0.0,1181.0,1181.0,Ex,1234.0,1140.0,2374.0,0,2,1,4,Ex,10,1,Gd,BuiltIn,2003.0,Fin,3,656.0,104.0,100.0,NA,5,2007,Normal,285000
928,60,RL,NA,9900.0,Reg,Inside,NWAmes,1Fam,2Story,7,5,1968.0,1968,Gable,MetalSd,MetalSd,BrkFace,342.0,TA,CBlock,TA,No,BLQ,552.0,280.0,832.0,Gd,1098.0,880.0,1978.0,0,2,1,4,TA,9,1,Gd,Attchd,1968.0,RFn,2,486.0,0.0,43.0,GdPrv,4,2008,Normal,176000
929,20,RL,NA,11838.0,Reg,Inside,CollgCr,1Fam,1Story,8,5,2001.0,2001,Hip,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Av,Unf,0.0,1753.0,1753.0,Ex,1788.0,0.0,1788.0,0,2,0,3,Ex,7,1,TA,Attchd,2001.0,RFn,2,522.0,202.0,151.0,NA,6,2009,Normal,236500
930,60,RL,NA,13006.0,IR1,Corner,Gilbert,1Fam,2Story,7,5,1997.0,1997,Gable,HdBoard,HdBoard,BrkFace,285.0,TA,PConc,Gd,No,Unf,0.0,964.0,964.0,Gd,993.0,1243.0,2236.0,0,2,1,4,Gd,8,1,TA,BuiltIn,1997.0,Fin,2,642.0,0.0,0.0,NA,11,2006,Normal,222000
931,20,RL,73.0,8925.0,IR1,Inside,Timber,1Fam,1Story,8,5,2007.0,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Av,GLQ,16.0,1450.0,1466.0,Ex,1466.0,0.0,1466.0,0,2,0,3,Gd,7,0,NA,Attchd,2007.0,Fin,3,610.0,100.0,18.0,NA,7,2009,Normal,201000
932,20,RL,70.0,9100.0,Reg,Inside,NAmes,1Fam,1Story,5,6,1965.0,1965,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,BLQ,338.0,121.0,925.0,Ex,925.0,0.0,925.0,0,1,0,2,TA,5,0,NA,Detchd,1965.0,Unf,1,429.0,0.0,0.0,GdWo,7,2009,Normal,117500
933,20,RL,84.0,11670.0,IR1,Corner,Somerst,1Fam,1Story,9,5,2006.0,2006,Hip,VinylSd,Otro,Stone,302.0,Ex,PConc,Ex,No,Unf,0.0,1795.8405000000002,1905.0,Ex,1905.0,0.0,1905.0,0,2,0,3,Ex,8,1,Gd,Attchd,2006.0,Fin,3,788.0,0.0,191.0,NA,3,2007,Normal,320000
934,20,RL,63.0,8487.0,Reg,FR2,CollgCr,1Fam,1Story,7,5,2004.0,2004,Gable,VinylSd,VinylSd,BrkFace,210.0,Gd,PConc,Gd,Av,GLQ,20.0,1480.0,1500.0,Ex,1500.0,0.0,1500.0,0,2,0,3,Gd,6,0,NA,Attchd,2004.0,RFn,2,570.0,192.0,36.0,NA,8,2009,Normal,190000
935,20,RL,141.0,27650.0,IR2,Inside,NAmes,1Fam,1Story,7,7,1960.0,2007,Otro,Wd Sdng,Wd Sdng,NA,0.0,TA,CBlock,Gd,Gd,GLQ,425.0,160.0,585.0,Ex,2069.0,0.0,2069.0,1,2,0,4,Gd,9,1,Gd,Attchd,1960.0,RFn,2,505.0,0.0,0.0,NA,11,2008,Normal,242000
936,30,RL,52.0,5825.0,IR1,Inside,BrkSide,1Fam,1Story,4,5,1926.0,1953,Gable,MetalSd,MetalSd,BrkFace,108.0,TA,PConc,Fa,Mn,Unf,0.0,600.0,600.0,Gd,747.0,0.0,747.0,0,1,0,1,TA,5,0,NA,Detchd,1953.0,Unf,2,528.0,0.0,0.0,NA,6,2006,Normal,79900
937,20,RL,67.0,10083.0,Reg,Inside,SawyerW,1Fam,1Story,7,5,2003.0,2003,Gable,VinylSd,VinylSd,NA,NA,Gd,PConc,Gd,No,GLQ,833.0,343.0,1176.0,Ex,1200.0,0.0,1200.0,1,2,0,2,Gd,5,0,NA,Attchd,2003.0,RFn,2,555.0,0.0,41.0,NA,8,2009,Normal,184900
938,60,RL,75.0,9675.0,Reg,Inside,Somerst,1Fam,2Story,7,5,2005.0,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Mn,GLQ,341.0,772.0,1113.0,Ex,1113.0,858.0,1971.0,0,2,1,3,Gd,8,1,Gd,Attchd,2005.0,RFn,2,689.0,0.0,48.0,NA,2,2009,Normal,253000
939,60,RL,73.0,8760.0,Reg,Inside,CollgCr,1Fam,2Story,7,5,2006.0,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Mn,GLQ,464.0,927.0,1391.0,Ex,1391.0,571.0,1962.0,0,2,1,3,Gd,7,0,NA,Attchd,2006.0,RFn,3,868.0,0.0,90.0,NA,8,2006,Partial,239799
940,70,RL,NA,24090.0,Reg,Inside,ClearCr,1Fam,2Story,7,7,1940.0,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,Mn,Unf,0.0,1032.0,1032.0,Ex,1207.0,1196.0,2403.0,0,2,0,4,TA,10,2,TA,Attchd,1940.0,Unf,1,349.0,56.0,0.0,NA,6,2010,Normal,244400
941,90,RL,55.0,12640.0,IR1,Inside,Mitchel,Duplex,1Story,6,5,1976.0,1976,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,TA,Gd,Rec,936.0,396.0,1728.0,TA,1728.0,0.0,1728.0,0,2,0,4,TA,8,0,NA,Attchd,1976.0,Unf,2,574.0,40.0,0.0,NA,7,2006,Normal,150900
942,60,RL,NA,8755.0,IR1,FR2,Gilbert,1Fam,2Story,7,5,1999.0,1999,Gable,VinylSd,VinylSd,BrkFace,298.0,Gd,PConc,Gd,No,ALQ,772.0,220.0,992.0,Ex,1022.0,1038.0,2060.0,1,2,1,3,Gd,8,1,TA,BuiltIn,1999.0,RFn,2,390.0,0.0,0.0,GdPrv,6,2009,Normal,214000
943,90,RL,42.0,7711.0,IR1,Inside,Edwards,Duplex,1Story,4,3,1977.0,1977,Gable,MetalSd,MetalSd,NA,0.0,TA,PConc,Gd,Gd,GLQ,1440.0,0.0,1440.0,TA,1440.0,0.0,1440.0,2,2,0,4,TA,8,0,NA,NA,NA,NA,0,0.0,321.0,0.0,NA,8,2007,Abnorml,150000
944,90,RL,100.0,25000.0,Reg,Inside,Mitchel,Duplex,1Story,5,4,1967.0,1967,Gable,HdBoard,Plywood,NA,0.0,TA,CBlock,TA,Av,Unf,0.0,1632.0,1632.0,TA,1632.0,0.0,1632.0,0,2,0,4,TA,8,0,NA,Attchd,1967.0,Unf,2,576.0,0.0,0.0,NA,6,2007,Normal,143000
945,20,RL,NA,14375.0,IR1,CulDSac,Timber,1Fam,SLvl,6,6,1958.0,1958,Gable,HdBoard,HdBoard,BrkFace,541.0,TA,CBlock,TA,No,GLQ,111.0,354.0,819.0,Gd,1344.0,0.0,1344.0,0,1,0,3,Gd,7,1,Gd,Basment,1958.0,RFn,2,525.0,0.0,118.0,NA,1,2009,Abnorml,137500
946,50,RM,98.0,8820.0,Reg,Corner,OldTown,1Fam,1.5Fin,5,6,1899.6638,1996,Hip,VinylSd,VinylSd,NA,0.0,TA,BrkTil,TA,No,LwQ,1088.0,0.0,1088.0,TA,1188.0,561.0,1869.0,0,1,0,2,TA,7,0,NA,Detchd,1963.0,Unf,2,456.0,48.0,0.0,MnWw,9,2009,Normal,124900
947,80,RL,70.0,8163.0,Reg,Inside,NAmes,1Fam,SLvl,5,6,1959.0,1959,Gable,HdBoard,HdBoard,BrkFace,128.0,TA,CBlock,TA,Av,ALQ,748.0,102.0,1144.0,TA,1144.0,0.0,1144.0,1,1,0,3,TA,6,1,TA,Attchd,1959.0,RFn,1,796.0,86.0,0.0,NA,3,2006,Normal,143000
948,20,RL,85.0,14536.0,Reg,Inside,Timber,1Fam,1Story,8,5,2002.0,2003,Hip,VinylSd,VinylSd,BrkFace,236.0,Gd,PConc,Gd,Av,GLQ,1300.0,316.0,1616.0,Ex,1629.0,0.0,1629.0,1,2,0,3,Gd,9,1,Gd,Attchd,2002.0,Fin,3,808.0,0.0,252.0,NA,11,2007,Normal,270000
949,60,RL,65.0,14006.0,IR1,Inside,CollgCr,1Fam,2Story,7,5,2002.0,2002,Gable,VinylSd,VinylSd,BrkFace,144.0,Gd,PConc,Gd,NA,Unf,0.0,936.0,936.0,Ex,936.0,840.0,1776.0,0,2,1,3,Gd,7,1,TA,Attchd,2002.0,RFn,2,474.0,144.0,96.0,NA,2,2006,Normal,192500
950,20,RL,78.0,9360.0,Reg,Inside,NWAmes,1Fam,1Story,6,7,1972.0,2006,Hip,Plywood,Plywood,NA,0.0,TA,CBlock,TA,No,ALQ,982.0,179.0,1161.0,TA,1381.0,0.0,1381.0,1,1,1,3,Gd,5,1,TA,Attchd,1972.0,RFn,2,676.0,0.0,0.0,NA,3,2010,Normal,197500
951,20,RL,60.0,7200.0,Reg,Inside,NAmes,1Fam,1Story,5,8,1950.0,2002,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,ALQ,398.0,317.0,864.0,Gd,864.0,0.0,864.0,1,1,0,3,Gd,5,0,NA,Detchd,1980.0,RFn,2,720.0,194.0,0.0,NA,7,2007,Normal,129000
952,20,Otro,60.0,7800.0,Reg,Corner,SawyerW,1Fam,1Story,5,5,1965.0,1965,Gable,VinylSd,VinylSd,NA,0.0,TA,CBlock,TA,No,BLQ,641.0,187.0,828.0,Gd,965.0,0.0,965.0,1,1,0,3,TA,6,0,NA,Detchd,1979.0,Unf,1,300.0,421.0,0.0,MnPrv,7,2006,Abnorml,119900
953,85,RL,60.0,7200.0,Reg,Inside,CollgCr,1Fam,SFoyer,5,8,1972.0,2003,Gable,WdShing,HdBoard,NA,0.0,TA,CBlock,Gd,Av,GLQ,660.0,108.0,768.0,Gd,768.0,0.0,768.0,0,1,0,2,TA,5,0,NA,Detchd,1974.0,Fin,1,396.0,192.0,0.0,MnPrv,4,2009,Normal,133900
954,60,RL,NA,11075.0,IR1,Inside,Mitchel,1Fam,2Story,5,4,1969.0,1969,Gable,HdBoard,HdBoard,BrkFace,232.0,TA,CBlock,TA,Av,ALQ,562.0,29.0,784.0,Ex,1168.0,800.0,1968.0,0,2,1,4,TA,7,1,Po,Attchd,1969.0,RFn,2,530.0,305.0,189.0,MnPrv,9,2008,Normal,172000
955,90,RL,35.0,9400.0,IR1,CulDSac,Edwards,Duplex,SFoyer,6,5,1975.0,1975,Otro,WdShing,Plywood,BrkFace,250.0,TA,CBlock,Gd,Gd,GLQ,945.0,0.0,945.0,TA,980.0,0.0,980.0,0,2,0,4,TA,4,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,10,2006,Otro,127500
956,90,Otro,82.0,7136.0,IR1,Inside,Crawfor,Duplex,2Story,6,6,1946.0,1950,Gable,MetalSd,MetalSd,BrkFace,423.0,TA,CBlock,Gd,No,Rec,484.0,495.0,979.0,TA,979.0,979.0,1958.0,0,2,0,4,TA,8,0,NA,Attchd,1946.0,Unf,2,492.0,0.0,0.0,NA,8,2007,Normal,145000
957,160,RM,24.0,1680.0,Reg,Inside,Otro,TwnhsE,2Story,6,6,1980.0,1980,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,Gd,No,ALQ,285.0,276.0,561.0,TA,561.0,668.0,1229.0,0,1,1,2,TA,5,1,TA,Attchd,1980.0,Fin,2,462.0,150.0,0.0,GdPrv,5,2009,Normal,124000
958,20,RL,70.0,7420.0,Reg,Inside,Sawyer,1Fam,1Story,5,5,1962.0,1962,Hip,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,Rec,417.0,640.0,1057.0,TA,1057.0,0.0,1057.0,0,1,0,3,TA,6,0,NA,Detchd,1977.0,Fin,2,576.0,0.0,0.0,NA,4,2007,Normal,132000
959,20,RL,65.0,8450.0,Reg,Inside,CollgCr,1Fam,1Story,7,5,2003.0,2003,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,Mn,GLQ,699.0,638.0,1337.0,Ex,1337.0,0.0,1337.0,1,2,0,3,Gd,6,0,NA,Attchd,2003.0,RFn,2,531.0,0.0,39.0,NA,10,2007,Normal,185000
960,160,FV,24.0,2572.0,Reg,FR2,Somerst,Twnhs,2Story,7,5,1999.0,1999,Hip,MetalSd,MetalSd,NA,0.0,Gd,PConc,Gd,No,ALQ,604.0,92.0,696.0,Ex,696.0,720.0,1416.0,1,2,1,3,Gd,6,0,NA,Detchd,1999.0,Unf,2,484.0,0.0,44.0,NA,5,2010,Normal,155000
961,20,RL,50.0,7207.0,IR1,Inside,BrkSide,1Fam,1Story,5,7,1958.0,2008,Gable,Wd Sdng,Plywood,NA,0.0,TA,CBlock,TA,Gd,BLQ,696.0,162.0,858.0,Gd,858.0,0.0,858.0,1,1,0,2,TA,4,0,NA,NA,NA,NA,0,0.0,117.0,0.0,NA,2,2010,Normal,116500
962,60,RL,NA,12227.0,IR1,Corner,NWAmes,1Fam,2Story,6,7,1977.0,1995,Gable,HdBoard,HdBoard,BrkFace,424.0,TA,CBlock,Gd,No,ALQ,896.0,434.0,1330.0,TA,1542.0,1330.0,2872.0,1,2,1,4,TA,11,1,TA,Attchd,1977.0,Fin,2,619.0,504.0086000000004,282.0,NA,7,2008,Normal,272000
963,160,RL,24.0,2308.0,Reg,Corner,Otro,TwnhsE,2Story,6,6,1976.0,1976,Gable,Plywood,Otro,NA,0.0,TA,CBlock,Gd,No,ALQ,556.0,248.0,804.0,TA,804.0,744.0,1548.0,1,2,1,3,Gd,7,1,TA,Detchd,1976.0,Unf,2,440.0,48.0,0.0,NA,7,2007,Normal,155000
964,20,RL,122.0,11923.0,IR1,Corner,CollgCr,1Fam,1Story,9,5,2007.0,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Ex,No,Unf,0.0,1795.8405000000002,1800.0,Ex,1800.0,0.0,1800.0,0,2,0,2,Ex,7,0,NA,Attchd,2007.0,Fin,2,702.0,288.0,136.0,NA,5,2009,Normal,239000
965,60,RL,80.0,11316.0,Reg,Corner,Timber,1Fam,2Story,7,5,2002.0,2003,Gable,VinylSd,VinylSd,BrkFace,44.0,Gd,PConc,Gd,No,GLQ,624.0,193.0,817.0,Ex,824.0,1070.0,1894.0,1,2,1,4,Gd,8,1,Gd,BuiltIn,2002.0,Fin,2,510.0,0.0,40.0,NA,2,2010,Normal,214900
966,60,RL,65.0,10237.0,Reg,Inside,Gilbert,1Fam,2Story,6,5,2005.0,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,PConc,Gd,No,Unf,0.0,783.0,783.0,Ex,783.0,701.0,1484.0,0,2,1,3,Gd,8,1,Gd,Attchd,2005.0,Fin,2,393.0,0.0,72.0,NA,7,2007,Partial,178900
967,50,RL,130.0,9600.0,IR1,Inside,Crawfor,1Fam,1.5Fin,5,7,1940.0,1950,Gable,MetalSd,MetalSd,NA,0.0,Gd,BrkTil,TA,No,Rec,428.0,300.0,728.0,Ex,976.0,332.0,1308.0,1,1,1,2,TA,7,2,TA,Detchd,1940.0,Unf,1,256.0,0.0,70.0,NA,6,2009,Normal,160000
968,20,RL,NA,7390.0,IR1,Inside,NAmes,1Fam,1Story,5,7,1955.0,1955,Hip,Wd Sdng,Wd Sdng,BrkFace,151.0,TA,CBlock,TA,No,ALQ,902.0,196.0,1098.0,TA,1098.0,0.0,1098.0,1,1,0,3,TA,6,0,NA,Attchd,1955.0,Unf,1,260.0,0.0,0.0,NA,7,2008,Normal,135000
969,50,RM,50.0,5925.0,Reg,Inside,OldTown,1Fam,1.5Fin,3,6,1910.0,1950,Gable,VinylSd,VinylSd,NA,0.0,TA,BrkTil,TA,No,Unf,0.0,600.0,600.0,Fa,600.0,368.0,968.0,0,1,0,2,TA,6,0,NA,NA,NA,NA,0,0.0,0.0,0.0,GdWo,5,2009,Abnorml,37900
970,190,RL,75.0,10382.0,Reg,Inside,NAmes,2fmCon,SLvl,6,5,1958.0,1958,Hip,HdBoard,HdBoard,BrkFace,105.0,TA,CBlock,TA,Gd,ALQ,513.0,75.0,588.0,TA,1095.0,0.0,1095.0,1,1,0,2,TA,6,0,NA,Attchd,1958.0,RFn,1,264.0,0.0,0.0,NA,3,2006,Normal,140000
971,50,RL,60.0,10800.0,Reg,Inside,NAmes,1Fam,1.5Fin,4,4,1949.0,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,CBlock,TA,No,Unf,0.0,720.0,720.0,TA,720.0,472.0,1192.0,0,1,1,4,TA,6,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,12,2006,Abnorml,135000
972,160,RL,36.0,2268.0,Reg,Inside,NridgHt,Twnhs,2Story,7,5,2003.0,2004,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,Gd,No,GLQ,567.0,197.0,764.0,Ex,764.0,862.0,1626.0,0,2,0,2,Gd,6,0,NA,BuiltIn,2003.0,RFn,2,474.0,0.0,27.0,NA,7,2009,Normal,173000
973,120,RL,55.0,7892.0,Reg,Inside,SawyerW,TwnhsE,1Story,6,5,1979.0,1979,Gable,Plywood,Plywood,NA,0.0,TA,CBlock,Gd,No,Unf,0.0,918.0,918.0,TA,918.0,0.0,918.0,0,2,0,2,TA,5,1,TA,Attchd,1979.0,Unf,1,264.0,28.0,0.0,NA,4,2010,Normal,99500
974,20,FV,95.0,11639.0,Reg,Corner,Somerst,1Fam,1Story,7,5,2007.0,2008,Gable,CemntBd,CmentBd,NA,NA,Gd,PConc,Gd,No,Unf,0.0,1428.0,1428.0,Ex,1428.0,0.0,1428.0,0,2,0,3,Gd,6,0,NA,Attchd,2007.0,Fin,2,480.0,0.0,120.0,NA,12,2008,Partial,182000
975,70,RL,60.0,11414.0,IR1,Corner,BrkSide,1Fam,2Story,7,8,1910.0,1993,Gable,HdBoard,HdBoard,NA,0.0,TA,BrkTil,Gd,No,Unf,0.0,728.0,728.0,TA,1136.0,883.0,2019.0,0,1,0,3,Gd,8,0,NA,Detchd,1997.0,Unf,2,532.0,504.0086000000004,135.0,GdPrv,10,2009,Normal,167500
976,160,FV,NA,2651.0,Reg,FR2,Somerst,Twnhs,2Story,7,5,2000.0,2000,Gable,MetalSd,MetalSd,NA,0.0,Gd,PConc,Gd,No,GLQ,641.0,32.0,673.0,Ex,673.0,709.0,1382.0,1,2,1,3,Gd,6,0,NA,Detchd,2000.0,Unf,2,490.0,153.0,50.0,NA,4,2006,Normal,165000
977,30,RL,51.0,5900.0,IR1,Inside,BrkSide,1Fam,1Story,4,7,1923.0,1958,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,PConc,Gd,No,Unf,0.0,440.0,440.0,TA,869.0,0.0,869.0,0,1,0,2,Fa,4,0,NA,NA,NA,NA,0,0.0,0.0,0.0,NA,8,2006,Normal,85500
978,120,FV,35.0,4274.0,IR1,Inside,Somerst,TwnhsE,1Story,7,5,2006.0,2007,Gable,VinylSd,VinylSd,NA,NA,Gd,PConc,Gd,No,GLQ,1106.0,135.0,1241.0,Ex,1241.0,0.0,1241.0,1,1,1,1,Gd,4,0,NA,Attchd,2007.0,Fin,2,569.0,0.0,116.0,NA,11,2007,Partial,199900
979,20,RL,68.0,9450.0,Reg,Inside,Edwards,1Fam,1Story,4,5,1954.0,1954,Gable,MetalSd,MetalSd,NA,0.0,TA,CBlock,TA,No,LwQ,552.0,342.0,894.0,Ex,894.0,0.0,894.0,0,1,0,3,TA,5,0,NA,Detchd,1999.0,Unf,2,400.0,0.0,0.0,NA,5,2007,Abnorml,110000
980,20,RL,80.0,8816.0,Reg,Corner,Sawyer,1Fam,1Story,5,6,1963.0,1963,Gable,VinylSd,VinylSd,NA,0.0,TA,PConc,TA,No,Rec,651.0,470.0,1121.0,TA,1121.0,0.0,1121.0,1,1,0,3,TA,5,0,NA,Detchd,1963.0,Unf,2,480.0,0.0,80.0,MnPrv,6,2009,Normal,139000
981,85,RL,NA,12122.0,IR1,Corner,NAmes,1Fam,SFoyer,7,9,1961.0,2007,Gable,CemntBd,CmentBd,Stone,210.0,Ex,CBlock,TA,Av,ALQ,867.0,77.0,944.0,Gd,999.0,0.0,999.0,1,1,0,3,Ex,6,0,NA,Attchd,1961.0,RFn,2,588.0,144.0,76.0,NA,7,2008,Normal,178400
982,60,RL,98.0,12203.0,IR1,Corner,NoRidge,1Fam,2Story,8,5,1998.0,1999,Hip,VinylSd,VinylSd,BrkFace,789.9208000000001,Gd,PConc,Gd,No,GLQ,854.0,371.0,1225.0,Ex,1276.0,1336.0,2612.0,1,2,1,4,Gd,8,1,TA,Attchd,1998.0,Fin,3,676.0,250.0,0.0,NA,7,2009,Normal,336000
983,20,RL,43.0,3182.0,Reg,Inside,Otro,1Fam,1Story,7,5,2007.0,2007,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,PConc,Gd,Av,Unf,0.0,1266.0,1266.0,Ex,1266.0,0.0,1266.0,0,2,0,2,Gd,6,1,Gd,Attchd,2007.0,Fin,2,388.0,100.0,16.0,NA,3,2008,Normal,159895
984,60,RL,NA,11250.0,Reg,Corner,CollgCr,1Fam,2Story,8,5,2002.0,2002,Gable,CemntBd,CmentBd,NA,0.0,Gd,PConc,Gd,Mn,Unf,0.0,1128.0,1128.0,Ex,1149.0,1141.0,2290.0,0,2,1,4,Gd,9,1,Gd,Attchd,2002.0,Unf,2,779.0,0.0,0.0,NA,5,2008,Normal,255900
